uid,x,y
5501,569.0,33.0
5502,337.0,139.0
5503,580.0,33.0
5504,567.0,35.0
5361,298.0,153.0
4766,459.0,139.0
4866,310.0,156.0
5505,258.0,420.0
3901,255.0,419.0
5077,333.0,138.0
5330,260.0,418.0
5506,258.0,418.0
4855,264.0,414.0
5507,325.0,241.0
5508,461.0,139.0
5509,298.0,138.0
4870,340.0,156.0
5337,284.0,152.0
4880,278.0,152.0
5186,333.0,357.0
5345,317.0,137.0
5023,335.0,353.0
2843,339.0,345.0
5510,346.0,156.0
4494,337.0,341.0
5511,347.0,326.0
5512,320.0,158.0
5513,321.0,309.0
4161,331.0,158.0
4350,267.0,160.0
4723,325.0,292.0
4183,300.0,140.0
4903,330.0,291.0
5514,302.0,277.0
5515,324.0,136.0
4863,322.0,160.0
5359,522.0,162.0
5358,340.0,163.0
5516,333.0,164.0
5355,331.0,166.0
5517,323.0,241.0
5342,311.0,133.0
4518,472.0,166.0
5025,304.0,132.0
5518,328.0,140.0
5379,322.0,169.0
4520,468.0,169.0
5353,570.0,169.0
5333,331.0,239.0
5519,328.0,239.0
5520,296.0,140.0
5521,572.0,170.0
5331,324.0,238.0
5354,351.0,145.0
5522,570.0,171.0
5523,575.0,173.0
5405,571.0,175.0
4787,332.0,235.0
5175,246.0,182.0
5524,248.0,183.0
5525,326.0,183.0
4367,332.0,228.0
5526,353.0,149.0
5527,333.0,223.0
5350,538.0,184.0
5528,366.0,144.0
5529,337.0,221.0
5530,276.0,150.0
5349,580.0,185.0
5362,275.0,152.0
5347,583.0,189.0
4584,465.0,140.0
5327,345.0,141.0
5360,346.0,150.0
4712,292.0,144.0
5531,340.0,142.0
5532,348.0,142.0
5533,550.0,198.0
5356,280.0,150.0
4728,199.0,212.0
5348,363.0,143.0
5192,286.0,150.0
5534,351.0,143.0
5341,553.0,202.0
5535,320.0,128.0
5536,321.0,241.0
5537,356.0,148.0
5352,568.0,170.0
5538,292.0,108.0
5351,328.0,180.0
5539,304.0,147.0
5540,317.0,129.0
5541,475.0,109.0
5542,538.0,236.0
5543,288.0,106.0
5336,336.0,218.0
5544,242.0,98.0
5545,338.0,166.0
5546,240.0,92.0
5547,242.0,93.0
5548,573.0,35.0
5369,291.0,200.0
5549,322.0,132.0
5100,325.0,245.0
5550,294.0,140.0
4528,457.0,135.0
5551,325.0,170.0
5371,298.0,199.0
5552,323.0,198.0
5553,327.6000061035156,238.8000030517578
5554,259.20001220703125,417.6000061035156
5068,332.4000244140625,357.6000061035156
3086,338.4000244140625,345.6000061035156
4189,337.20001220703125,340.8000183105469
4862,346.8000183105469,325.20001220703125
4507,320.4000244140625,308.4000244140625
5026,302.4000244140625,277.20001220703125
5258,330.0,238.8000030517578
5555,334.8000183105469,232.8000030517578
5393,550.800048828125,199.20001220703125
5556,325.20001220703125,136.8000030517578
5389,289.20001220703125,152.40000915527344
4927,536.4000244140625,183.60000610351562
5557,336.0,139.20001220703125
5403,333.6000061035156,139.20001220703125
4594,331.20001220703125,234.00001525878906
5558,330.0,165.60000610351562
5559,332.4000244140625,164.40000915527344
5234,267.6000061035156,160.8000030517578
5246,321.6000061035156,159.60000610351562
4762,258.0,420.0000305175781
5106,325.20001220703125,291.6000061035156
5088,309.6000061035156,156.0
4921,297.6000061035156,152.40000915527344
5388,303.6000061035156,132.0
5079,310.8000183105469,133.20001220703125
5385,291.6000061035156,144.0
5560,345.6000061035156,156.0
5561,362.4000244140625,142.8000030517578
5562,340.8000183105469,142.8000030517578
5242,328.8000183105469,140.40000915527344
5563,316.8000183105469,136.8000030517578
3083,285.6000061035156,150.0
5564,345.6000061035156,150.0
4575,332.4000244140625,222.00001525878906
5565,247.20001220703125,182.40000915527344
5566,348.0,141.60000610351562
5567,344.4000244140625,141.60000610351562
4909,330.0,228.00001525878906
5568,460.8000183105469,139.20001220703125
5406,325.20001220703125,182.40000915527344
4918,573.6000366210938,172.8000030517578
5231,298.8000183105469,139.20001220703125
5569,553.2000122070312,202.8000030517578
5397,336.0,219.60000610351562
5072,351.6000061035156,145.20001220703125
5395,522.0,162.0
5382,321.6000061035156,135.60000610351562
5233,339.6000061035156,163.20001220703125
5087,582.0,188.40000915527344
5399,570.0,170.40000915527344
5570,352.8000183105469,148.8000030517578
5390,339.6000061035156,156.0
4741,277.20001220703125,151.20001220703125
5398,274.8000183105469,152.40000915527344
5321,579.6000366210938,184.8000030517578
5571,336.0,217.20001220703125
5412,322.8000183105469,169.20001220703125
5401,464.4000244140625,139.20001220703125
5572,338.4000244140625,166.8000030517578
5573,350.4000244140625,142.8000030517578
5574,320.4000244140625,241.20001220703125
5575,294.0,140.40000915527344
5576,475.20001220703125,109.20000457763672
5243,280.8000183105469,148.8000030517578
5577,327.6000061035156,180.0
5578,355.20001220703125,148.8000030517578
5370,247.20001220703125,230.40000915527344
5419,162.0,81.60000610351562
5579,241.20001220703125,97.20000457763672
5580,516.0,165.60000610351562
5581,315.6000061035156,128.40000915527344
5582,322.8000183105469,198.00001525878906
5583,324.0,194.40000915527344
5376,243.60000610351562,93.60000610351562
4920,454.8000183105469,135.60000610351562
4756,468.0000305175781,169.20001220703125
5584,241.20001220703125,92.4000015258789
5585,333.6000061035156,170.40000915527344
5282,457.20001220703125,135.60000610351562
5586,321.6000061035156,252.00001525878906
5236,325.20001220703125,244.8000030517578
5587,321.6000061035156,132.0
5588,340.8000183105469,136.8000030517578
5391,330.0,157.20001220703125
5589,535.2000122070312,190.8000030517578
4581,471.6000061035156,165.60000610351562
5590,90.0,266.4000244140625
5591,291.6000061035156,105.60000610351562
5592,341.2799987792969,136.8000030517578
4966,570.2400512695312,169.92001342773438
5120,573.1199951171875,172.8000030517578
4623,311.0400085449219,133.9199981689453
5593,329.760009765625,233.28001403808594
5251,335.52001953125,231.8400115966797
4432,247.6800079345703,182.8800048828125
4406,329.760009765625,227.52000427246094
5594,331.20001220703125,221.760009765625
4792,535.6799926757812,182.8800048828125
5454,332.6400146484375,357.1200256347656
5136,329.760009765625,239.04000854492188
5595,332.6400146484375,164.16000366210938
5596,334.08001708984375,352.8000183105469
4954,296.6400146484375,151.20001220703125
5423,335.52001953125,218.8800048828125
5421,257.760009765625,420.4800109863281
4247,303.84002685546875,131.04000854492188
4616,328.32000732421875,164.16000366210938
4945,336.96002197265625,345.6000061035156
4944,336.96002197265625,339.84002685546875
5597,329.760009765625,141.12001037597656
5432,581.760009765625,188.6400146484375
4231,344.1600036621094,141.12001037597656
5598,345.6000061035156,324.0
5599,321.1200256347656,308.1600036621094
5600,322.55999755859375,292.32000732421875
5117,198.72000122070312,211.6800079345703
5601,329.760009765625,290.8800048828125
5262,339.84002685546875,142.5600128173828
5426,300.96002197265625,276.4800109863281
5256,259.20001220703125,416.1600036621094
5427,267.8399963378906,159.8400115966797
5602,345.6000061035156,154.0800018310547
5109,309.6000061035156,155.52000427246094
4965,551.52001953125,200.16000366210938
5603,339.84002685546875,155.52000427246094
5604,321.1200256347656,158.40000915527344
5605,329.760009765625,156.9600067138672
5606,475.20001220703125,109.44000244140625
5607,321.1200256347656,250.5600128173828
5608,316.8000183105469,136.8000030517578
5609,351.3600158691406,145.44000244140625
4960,280.8000183105469,148.32000732421875
5610,455.0400085449219,135.36000061035156
5428,522.7200317382812,161.27999877929688
5260,292.32000732421875,144.0
5250,321.1200256347656,135.36000061035156
4946,362.8800048828125,142.5600128173828
2796,285.1200256347656,148.32000732421875
5422,352.8000183105469,148.32000732421875
4622,470.8800048828125,165.60000610351562
4625,325.44000244140625,243.36001586914062
4786,319.6800231933594,241.92001342773438
2594,339.84002685546875,162.72000122070312
4797,322.55999755859375,168.48001098632812
3104,285.1200256347656,152.63999938964844
4624,468.0000305175781,168.48001098632812
5611,534.2400512695312,190.0800018310547
5268,240.48001098632812,96.4800033569336
5612,308.1600036621094,128.16000366210938
5424,345.6000061035156,149.760009765625
5259,463.6800231933594,139.6800079345703
5613,243.36001586914062,93.60000610351562
5265,298.08001708984375,138.24000549316406
5436,541.4400024414062,185.760009765625
5614,240.48001098632812,92.16000366210938
4956,273.6000061035156,152.63999938964844
5615,336.96002197265625,165.60000610351562
5616,332.6400146484375,171.36000061035156
5247,325.44000244140625,182.8800048828125
5617,460.8000183105469,138.24000549316406
5437,538.5599975585938,234.7200164794922
5618,161.27999877929688,82.08000183105469
5619,515.52001953125,165.60000610351562
5446,523.5840454101562,162.43202209472656
5098,257.4720153808594,421.6320495605469
5115,254.01602172851562,418.176025390625
4444,338.6880187988281,162.43202209472656
5620,328.3200378417969,164.16001892089844
5274,259.20001220703125,416.4480285644531
5621,267.84002685546875,160.70401000976562
4806,319.6800231933594,157.24801635742188
5622,328.3200378417969,169.34400939941406
5118,338.6880187988281,155.52001953125
897,307.5840148925781,153.79200744628906
5623,331.7760314941406,171.072021484375
290,336.96002197265625,345.60003662109375
3612,336.96002197265625,340.4160461425781
4265,345.60003662109375,324.8640441894531
4985,286.8480224609375,152.0640106201172
4604,352.51202392578125,145.15200805664062
4809,345.60003662109375,150.3360137939453
2024,295.488037109375,150.3360137939453
2018,319.6800231933594,307.5840148925781
5278,352.51202392578125,148.60801696777344
5276,323.1360168457031,293.7600402832031
5624,330.04803466796875,292.0320129394531
5625,300.6720275878906,276.48004150390625
4057,302.4000244140625,155.52001953125
5277,283.39202880859375,148.60801696777344
4807,314.49603271484375,158.97601318359375
5626,571.9680786132812,172.80001831054688
4652,361.15203857421875,143.42401123046875
5627,247.10401916503906,183.1680145263672
4972,326.592041015625,184.89601135253906
5479,340.4160461425781,136.5120086669922
5628,578.8800659179688,184.89601135253906
3127,345.60003662109375,141.69601440429688
5629,326.592041015625,243.6480255126953
5444,321.40802001953125,136.5120086669922
5465,475.2000427246094,110.59201049804688
5439,461.37603759765625,138.24002075195312
5456,317.9520263671875,138.24002075195312
5449,582.3360595703125,188.35202026367188
4277,311.0400390625,134.7840118408203
4970,551.2320556640625,200.44801330566406
4475,326.592041015625,238.46401977539062
4276,304.1280212402344,131.32801818847656
5630,196.9920196533203,212.5440216064453
5434,542.592041015625,188.35202026367188
4460,330.04803466796875,233.280029296875
4802,335.2320251464844,231.55201721191406
4261,330.04803466796875,228.0960235595703
5440,333.5040283203125,139.968017578125
4285,330.04803466796875,221.18402099609375
5631,330.04803466796875,141.69601440429688
5632,333.5040283203125,164.16001892089844
5633,330.04803466796875,157.24801635742188
5442,345.60003662109375,155.52001953125
5634,331.7760314941406,357.696044921875
5455,340.4160461425781,143.42401123046875
4971,238.46401977539062,96.76800537109375
4446,333.5040283203125,352.51202392578125
5457,533.9520263671875,190.08001708984375
5635,279.93603515625,148.60801696777344
5636,547.7760620117188,193.5360107421875
5468,326.592041015625,176.25601196289062
5637,342.14404296875,136.8576202392578
5461,319.3344421386719,155.52001953125
4822,302.7456359863281,155.52001953125
5638,346.291259765625,153.44642639160156
5287,306.8928527832031,151.37281799316406
5290,288.2304382324219,151.37281799316406
679,337.9968566894531,344.2176513671875
1116,337.9968566894531,337.9968566894531
5639,344.2176513671875,323.4816589355469
4989,553.6513061523438,201.13922119140625
4663,346.291259765625,149.29922485351562
5132,321.4080505371094,306.8928527832031
5291,296.52484130859375,149.29922485351562
5140,196.99203491210938,211.50723266601562
4993,323.4816589355469,292.3776550292969
5133,329.70245361328125,290.3040466308594
5294,327.62884521484375,184.55043029785156
4812,333.8496398925781,138.93121337890625
4471,313.1136474609375,157.5936279296875
5458,300.6720275878906,275.7888488769531
394,267.49444580078125,159.66722106933594
4650,337.9968566894531,159.66722106933594
4651,246.75843811035156,182.47682189941406
2989,335.9232482910156,217.72802734375
5464,572.3136596679688,172.10882568359375
4819,532.915283203125,180.40322875976562
4984,329.70245361328125,219.8016357421875
5640,304.8192443847656,130.63682556152344
5463,325.55523681640625,161.74082946777344
5641,333.8496398925781,163.81442260742188
5152,329.70245361328125,228.09603881835938
5642,335.9232482910156,230.1696319580078
5643,329.70245361328125,232.24322509765625
5460,327.62884521484375,238.4640350341797
5467,319.3344421386719,138.93121337890625
5138,346.291259765625,141.00482177734375
5644,329.70245361328125,360.80645751953125
5298,323.4816589355469,136.8576202392578
5645,329.70245361328125,176.2560272216797
5646,329.70245361328125,155.52001953125
5647,474.8544616699219,109.90081787109375
5470,543.2832641601562,186.6240234375
1796,282.0096435546875,149.29922485351562
5648,236.3904266357422,97.45921325683594
5293,242.61123657226562,93.31201171875
3651,352.5120544433594,149.29922485351562
5649,91.23841094970703,267.49444580078125
4316,362.88006591796875,143.0784149169922
5471,524.620849609375,161.74082946777344
5452,325.55523681640625,130.63682556152344
5297,313.1136474609375,134.7840118408203
5650,240.53762817382812,101.60641479492188
5651,159.2525177001953,82.11457824707031
5304,530.0122680664062,179.15908813476562
923,335.92327880859375,345.8765563964844
3163,338.4115905761719,338.4115905761719
1585,343.38824462890625,325.9700012207031
4998,320.99334716796875,308.5517578125
5652,320.99334716796875,293.621826171875
5314,330.9466247558594,291.1335144042969
5481,298.5984802246094,276.2035827636719
5475,313.52838134765625,159.2525177001953
5653,343.38824462890625,154.27587890625
5654,325.9700012207031,238.8787841796875
5146,333.4349670410156,169.20579528808594
3405,335.92327880859375,228.9254913330078
5478,328.45831298828125,228.9254913330078
5480,333.4349670410156,139.345947265625
5148,335.92327880859375,216.48388671875
5482,542.4539184570312,189.11236572265625
2812,196.57733154296875,211.5072479248047
5305,552.4071655273438,204.0422821044922
1099,325.9700012207031,184.13572692871094
398,246.34373474121094,181.64739990234375
5476,472.7809143066406,111.97442626953125
3674,325.9700012207031,174.18243408203125
5655,293.621826171875,146.8109130859375
5142,288.64520263671875,151.7875518798828
5656,273.71527099609375,154.27587890625
5473,318.5050354003906,154.27587890625
5303,323.481689453125,161.7408447265625
3672,338.4115905761719,159.2525177001953
4119,268.7386169433594,159.2525177001953
4094,301.0867919921875,154.27587890625
5657,328.45831298828125,218.9722137451172
926,281.18023681640625,149.2992401123047
5658,333.4349670410156,164.22915649414062
4676,462.82763671875,136.85763549804688
4111,306.0634460449219,131.88099670410156
5153,350.85321044921875,149.2992401123047
5484,360.8064880371094,144.32260131835938
5659,340.8999328613281,136.85763549804688
4992,89.57954406738281,266.25030517578125
5485,288.64520263671875,174.18243408203125
5477,343.38824462890625,149.2992401123047
5660,306.0634460449219,149.2992401123047
5015,179.15908813476562,250.82272338867188
5469,244.8507537841797,92.5655288696289
5159,194.08901977539062,212.00491333007812
4688,328.45831298828125,173.18711853027344
2251,334.4302978515625,214.99090576171875
3420,325.47235107421875,185.1310577392578
5492,286.654541015625,173.18711853027344
4686,247.83673095703125,182.14508056640625
4840,337.4162902832031,346.3742370605469
3421,337.4162902832031,337.4162902832031
5491,471.78558349609375,113.46742248535156
1822,340.40228271484375,325.47235107421875
5157,337.4162902832031,226.93484497070312
5489,325.47235107421875,361.3041687011719
5315,322.4863586425781,307.5564270019531
5312,319.5003662109375,295.61248779296875
2262,325.47235107421875,229.92083740234375
5661,331.4443054199219,292.62652587890625
2648,325.47235107421875,164.22915649414062
5662,268.7386474609375,158.2572021484375
2642,328.45831298828125,238.8787841796875
5663,295.61248779296875,274.7106018066406
5490,313.5284118652344,158.2572021484375
3015,319.5003662109375,250.82272338867188
5664,241.86477661132812,104.50946807861328
3686,325.47235107421875,220.96287536621094
5317,540.4632568359375,188.11703491210938
5665,313.5284118652344,244.8507537841797
5666,250.82272338867188,98.5374984741211
5667,280.68255615234375,149.2992401123047
5161,525.5333251953125,176.173095703125
5494,295.61248779296875,167.21514892578125
5668,206.032958984375,128.3973388671875
2091,283.6685485839844,164.22915649414062
5669,229.92083740234375,98.5374984741211
5670,167.21514892578125,241.86477661132812
5671,164.8263702392578,250.82272338867188
1833,247.2395477294922,182.74227905273438
2092,336.819091796875,347.5686340332031
5672,472.9800109863281,114.66181945800781
4325,329.6527404785156,171.99273681640625
2093,340.40228271484375,336.819091796875
2094,340.40228271484375,326.0695495605469
5323,326.0695495605469,218.5740966796875
5169,326.0695495605469,304.5704650878906
4695,286.654541015625,171.99273681640625
5018,333.23590087890625,293.8209228515625
4123,329.6527404785156,182.74227905273438
1831,315.32000732421875,293.8209228515625
5324,340.40228271484375,225.74046325683594
4489,326.0695495605469,229.32363891601562
2651,283.0713806152344,164.8263702392578
3868,322.4863586425781,161.24317932128906
5017,272.3218078613281,157.66000366210938
5495,193.4918212890625,211.40773010253906
5052,462.23046875,136.16090393066406
5496,279.4881896972656,150.49363708496094
3693,336.819091796875,211.40773010253906
2260,329.6527404785156,240.07318115234375
5673,318.9031982421875,250.82272338867188
5320,218.5740966796875,121.82818603515625
5322,193.4918212890625,128.9945526123047
455,179.15908813476562,250.82272338867188
3013,154.07681274414062,254.40591430664062
5674,207.82455444335938,125.41136169433594
5166,447.8977355957031,207.82455444335938
5675,297.4040832519531,275.9049987792969
